"Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"2017-08-01","00:00:00",0.333333333333333,29,7.5,1.00394866732478,16.6
"2017-08-01","01:00:00",0.333333333333333,28.9,7.2,1.00394866732478,16.7
"2017-08-01","02:00:00",0.333333333333333,28.5,7.1,1.00296150049358,14.3
"2017-08-01","03:00:00",0.222222222222222,28.3,6.6,1.00296150049358,14.8
"2017-08-01","04:00:00",0.111111111111111,28.2,6.2,1.00296150049358,15.2
"2017-08-01","05:00:00",0.111111111111111,28.2,6,1.00296150049358,15.3
"2017-08-01","06:00:00",5.33333333333333,28.1,5.7,1.00394866732478,16.3
"2017-08-01","07:00:00",219.888888888889,28.4,5.1,1.00394866732478,20
"2017-08-01","08:00:00",615.111111111111,28.6,5,1.00493583415597,20.8
"2017-08-01","09:00:00",1027.11111111111,28.6,4.9,1.00493583415597,21.3
"2017-08-01","10:00:00",1407,28.7,5.4,1.00493583415597,22
"2017-08-01","11:00:00",1172.55555555556,28.7,5.2,1.00493583415597,21.5
"2017-08-01","12:00:00",1939.33333333333,28.7,6.6,1.00493583415597,17.2
"2017-08-01","13:00:00",1954.22222222222,28.7,5.9,1.00394866732478,19.8
"2017-08-01","14:00:00",1993.11111111111,29,6.1,1.00394866732478,18
"2017-08-01","15:00:00",1822.11111111111,29.2,6.3,1.00296150049358,18.1
"2017-08-01","16:00:00",1540.66666666667,29.3,6.5,1.00296150049358,18.1
"2017-08-01","17:00:00",1116.77777777778,29.3,6.5,1.00296150049358,18.5
"2017-08-01","18:00:00",299.555555555556,29.2,5.7,1.00296150049358,19.2
"2017-08-01","19:00:00",103.666666666667,29.5,7.4,1.00296150049358,16.8
"2017-08-01","20:00:00",1.55555555555556,29.2,3.3,1.00394866732478,19.1
"2017-08-01","21:00:00",0.666666666666667,29.2,2,1.00394866732478,19.4
"2017-08-01","22:00:00",0.444444444444444,29.2,2.9,1.00493583415597,19.7
"2017-08-01","23:00:00",0.444444444444444,29.2,2.4,1.00493583415597,20.1
"2017-08-02","00:00:00",0.333333333333333,29.3,3,1.00394866732478,20.3
"2017-08-02","01:00:00",0.333333333333333,29.3,1.9,1.00296150049358,20
"2017-08-02","02:00:00",0.333333333333333,29.3,1.3,1.00296150049358,19.6
"2017-08-02","03:00:00",0.333333333333333,29.1,2.5,1.00296150049358,20
"2017-08-02","04:00:00",0.222222222222222,29.2,3,1.00296150049358,20.3
"2017-08-02","05:00:00",0.111111111111111,29.2,3.7,1.00296150049358,20.7
"2017-08-02","06:00:00",3.88888888888889,29.1,4.3,1.00296150049358,21.6
"2017-08-02","07:00:00",124.555555555556,29,4.5,1.00394866732478,22.8
"2017-08-02","08:00:00",279.444444444444,29,4.9,1.00394866732478,23.1
"2017-08-02","09:00:00",974.777777777778,29,5.3,1.00394866732478,23.1
"2017-08-02","10:00:00",1366.22222222222,29,5.3,1.00394866732478,23.1
"2017-08-02","11:00:00",1444.33333333333,29.1,5,1.00493583415597,22.7
"2017-08-02","12:00:00",1761.77777777778,29.1,6.9,1.00394866732478,18.5
"2017-08-02","13:00:00",1861.88888888889,29.4,7.1,1.00394866732478,19
"2017-08-02","14:00:00",981.333333333333,29.8,7.1,1.00394866732478,19.3
"2017-08-02","15:00:00",1475.44444444444,29.9,6.8,1.00296150049358,20.1
"2017-08-02","16:00:00",1604.88888888889,30.3,7.2,1.00197433366239,19.8
"2017-08-02","17:00:00",1165.88888888889,30.3,6.7,1.00197433366239,19.7
"2017-08-02","18:00:00",705.222222222222,30.5,7,1.00197433366239,19.7
"2017-08-02","19:00:00",83,30.3,6.4,1.00296150049358,19.1
"2017-08-02","20:00:00",1.44444444444444,30.1,5.8,1.00394866732478,18
"2017-08-02","21:00:00",0.555555555555556,30.1,5.5,1.00394866732478,18.3
"2017-08-02","22:00:00",0.555555555555556,30.2,6.3,1.00493583415597,18.4
"2017-08-02","23:00:00",0.444444444444444,30.1,6.1,1.00493583415597,18.8
"2017-08-03","00:00:00",0.333333333333333,29.9,5.5,1.00493583415597,18
"2017-08-03","01:00:00",0.444444444444444,30,5.8,1.00493583415597,18.5
"2017-08-03","02:00:00",0.111111111111111,30,4,1.00394866732478,18.8
"2017-08-03","03:00:00",0.222222222222222,29.9,4.3,1.00394866732478,19.6
"2017-08-03","04:00:00",0.111111111111111,29.8,3.6,1.00493583415597,20.1
"2017-08-03","05:00:00",0.111111111111111,29.8,3.8,1.00493583415597,20.3
"2017-08-03","06:00:00",3,29.8,3.8,1.00493583415597,20.1
"2017-08-03","07:00:00",130,29.5,4.5,1.00493583415597,20.4
"2017-08-03","08:00:00",36.6666666666667,29.4,4.1,1.00592300098717,20.4
"2017-08-03","09:00:00",283.222222222222,29.3,4,1.00691016781836,21
"2017-08-03","10:00:00",115.666666666667,29.4,4,1.00691016781836,20.8
"2017-08-03","11:00:00",554.222222222222,29.5,4,1.00789733464956,22
"2017-08-03","12:00:00",767.888888888889,29.4,3.2,1.00691016781836,23.2
"2017-08-03","13:00:00",97.5555555555556,29.4,3.2,1.00691016781836,23.6
"2017-08-03","14:00:00",178,29.5,3.3,1.00691016781836,23.1
"2017-08-03","15:00:00",82.1111111111111,29.5,3.4,1.00592300098717,23
"2017-08-03","16:00:00",234.444444444444,29.6,2.6,1.00592300098717,23
"2017-08-03","17:00:00",135.777777777778,29.6,2.9,1.00691016781836,23.1
"2017-08-03","18:00:00",54.5555555555556,29.6,2.6,1.00592300098717,23.3
"2017-08-03","19:00:00",15,29.6,2.3,1.00691016781836,23.4
"2017-08-03","20:00:00",0.555555555555556,29.6,2,1.00592300098717,23.6
"2017-08-03","21:00:00",0.111111111111111,28.7,5.1,1.00691016781836,19
"2017-08-03","22:00:00",0.222222222222222,28.6,5.1,1.00592300098717,19.2
"2017-08-03","23:00:00",0.222222222222222,28.7,4.8,1.00592300098717,20.2
"2017-08-04","00:00:00",0.444444444444444,28.8,4.6,1.00592300098717,21.6
"2017-08-04","01:00:00",0.444444444444444,28.8,4.3,1.00493583415597,22.8
"2017-08-04","02:00:00",0.333333333333333,28.7,4.3,1.00493583415597,23.1
"2017-08-04","03:00:00",0.333333333333333,28.6,4.6,1.00493583415597,23
"2017-08-04","04:00:00",0.333333333333333,28.5,4.6,1.00493583415597,23
