"","File","Date","GPP.mean","GPP.sd","GPP.median","ER.mean","ER.sd","ER.median","NEP.mean","NEP.sd","NEP.median","PR.mean","PR.sd","PR.median","K.mean","K.sd","K.median","theta.mean","theta.sd","theta.median","A.mean","A.sd","A.median","p.mean","p.sd","p.median","R2","PPP","rmse","rmse.relative","mrl.fraction","ER.K.cor","convergence.check","A.Rhat","K.Rhat","theta.Rhat","p.Rhat","R.Rhat","GPP.Rhat","DIC","pD","totDailyLight","aveDailyTemp","interval","smooth.DO","smooth.PAR","n.iter","n.burnin"
"1","dat_input.csv","2-23-2012",0.967537392024084,0.824161798477556,0.752744035658118,5.34518035470819,2.41117020582932,5.09370626418913,-4.3776429626841,2.24121114793159,-4.19808670676961,0.225739059322735,0.594043277820089,0.156188772728301,25.2055756116734,7.12231265642549,25.3892976656456,1.07177,0,1.07177,0.000236439667876314,0.000201402595408455,0.000183950048085016,1,0,1,0.15887165716887,0.529666666666667,0.370208511281991,0.739774020252018,0.166666666666667,0.399066100381717,"Fine",1.00123076929186,1.00055685881912,1,1,1.00064868079156,1.00123076929186,27.0315998456788,3.84625475910197,4092.11111111111,16.6166666666667,3600,0,FALSE,20000,10000
"2","dat_input.csv","2-24-2012",3.09907594621158,1.76329692483392,2.78914545683402,10.1158006076512,4.33871926523728,9.57595490942056,-7.01672466143962,3.57712871587371,-6.55713716931875,0.323480152894495,0.160121269082045,0.318689822397327,21.407314000011,9.14445713834532,21.426061240141,1.07177,0,1.07177,0.000526297900141599,0.000299450379717437,0.000473664222045178,1,0,1,0.226390899481361,0.548333333333333,0.488320876662743,0.88642398409395,0.166666666666667,0.695809685891766,"Fine",1.00059583038449,1.00108258367419,1,1,1.00163136584169,1.00059583038449,40.3072180346131,3.54741865452493,5888.44444444444,17.7583333333333,3600,0,FALSE,20000,10000
"3","dat_input.csv","2-25-2012",1.35142028251079,0.848408364996007,1.22860868079398,11.0512121919022,6.38329084199433,9.96359838446183,-9.6997919093914,6.19377936425321,-8.71348654693533,0.170604313910823,0.135814249692343,0.138424743953867,17.0776636602794,10.7089709382526,15.9315278657693,1.07177,0,1.07177,0.000237837707866739,0.000149312174367196,0.000216223980272314,1,0,1,0.144718626247035,0.569333333333333,0.398007044020718,0.715846450769379,0.208333333333333,0.943426388248617,"Fine",1.00113091300647,1.00523709855516,1,1,1.00422909876736,1.00113091300647,32.5868710295899,5.01472722710348,5682.11111111111,17.0666666666667,3600,0,FALSE,20000,10000
"4","dat_input.csv","2-26-2012",1.03275885247617,0.669445251641327,0.918230640265767,7.25079321197789,3.41638680164778,7.0227275987592,-6.21803435950171,3.02526092431386,-6.00003608483459,0.148157706495842,0.0712586967658807,0.145108700867917,15.2297940600954,7.85102104129862,14.8806105066794,1.07177,0,1.07177,0.000519148216727299,0.000336517385208442,0.000461577064476759,1,0,1,0.0782463556033397,0.582,0.2133758916651,0.824610587477491,0.375,0.948909001230465,"Fine",1.00079650508044,1.01324060475966,1,1,1.00471216728092,1.00079650508044,2.67745568775428,4.38378458611445,1989.33333333333,15.4708333333333,3600,0,FALSE,20000,10000
"5","dat_input.csv","2-27-2012",1.00071615253977,0.637103909094684,0.886955944459117,4.16967696528081,3.33286218441055,3.11453347760143,-3.16896081274105,2.9248136056517,-2.15785478125709,0.281017620441075,0.114659296110695,0.287354505879421,8.8825953249689,8.30473198213154,5.86918366498652,1.07177,0,1.07177,0.000334650368701293,0.000213054478573632,0.00029660771746487,1,0,1,0.169182342924987,0.546666666666667,0.218392960507543,0.715971387586402,0.208333333333333,0.958844996534728,"Fine",1.00636689102655,1.02458808646158,1,1,1.02410991022091,1.00636689102655,11.2831693548984,10.9341896499489,2990.33333333333,15.3958333333333,3600,0,FALSE,20000,10000
"6","dat_input.csv","2-28-2012",2.4450284547006,1.60535167820804,2.08895543167033,9.93979289663369,5.2118448367687,9.30472026808677,-7.49476444193309,4.31099977205125,-6.97564079256394,0.264968329513426,0.132519656248327,0.256453953994393,21.7093679782795,11.2829067677773,22.0836712759339,1.07177,0,1.07177,0.000374340910661156,0.000245783973596087,0.000319825103515123,1,0,1,0.0120179443300733,0.571666666666667,0.435206409884836,0.801575351729468,0.291666666666667,0.84648793858425,"Fine",1.0007629931781,1.00066182436365,1,1,1.00244821980708,1.0007629931781,35.2744831851713,4.07114430431531,6531.55555555555,16.2041666666667,3600,0,FALSE,20000,10000
"7","dat_input.csv","2-29-2012",1.27237076821812,1.18103474077525,0.928873176129801,7.92603435237769,5.90993397070142,6.37095795666436,-6.65366358415957,5.18433890339032,-5.24130621691119,0.220768188029894,0.637880844735378,0.178168244448478,15.2992130951173,10.6402714696279,12.7702268945757,1.07177,0,1.07177,0.000303065685165094,0.000281310378906372,0.000221248076886812,1,0,1,0.0676819735921606,0.549,0.335464636427889,0.834140471389208,0.25,0.949328143833892,"Fine",1.0014246133185,1.00118700302627,1,1,1.00146624614596,1.0014246133185,27.3039378937367,7.27903886438584,4198.33333333333,16.9083333333333,3600,0,FALSE,20000,10000
"8","dat_input.csv","3-1-2012",0.764857906652558,0.886048107608988,0.469803608798622,20.1383075837056,12.3093124936381,20.2954829807833,-19.373449677053,11.9423697299867,-19.5277885419551,0.0506654651882046,0.0639651329262139,0.0318296912351423,19.3421995710006,12.416534118092,19.9371674099927,1.07177,0,1.07177,0.000238281739065839,0.00027603700261279,0.000146361330582145,1,0,1,0.0844871600348123,0.575333333333333,0.549647568735418,1.07614948975389,0.25,0.971047311558564,"Fine",1.00054122891772,1.00864140060148,1,1,1.00492143100959,1.00054122891772,47.7533408640304,6.57882618269086,3209.88888888889,17.7041666666667,3600,0,FALSE,20000,10000
"9","dat_input.csv","3-2-2012",1.75047880429301,1.65133654551259,1.24740697034541,33.8156209935443,10.9971829673313,34.6863906448276,-32.0651421892512,10.5529392371202,-33.0504685850117,0.053041425247242,0.0482708697642868,0.0404307312668539,29.3993467321291,8.18980614942135,31.2309785163619,1.07177,0,1.07177,0.000301714210943716,0.000284625955829886,0.000215004265610323,1,0,1,0.0239460253556045,0.582,0.815277152992953,0.849784413251021,0.208333333333333,0.871945179156097,"Fine",1.00246192081882,1.0056978555484,1,1,1.00445365683312,1.00246192081882,62.3998292673809,3.37188158036276,5801.77777777777,18.5791666666667,3600,0,FALSE,20000,10000
"10","dat_input.csv","3-3-2012",1.16126568635902,0.900895821758812,0.962620883645567,6.41453420427334,2.50476294582412,6.10615329873221,-5.25326851791432,2.15049105065509,-4.99903722225388,0.183609514888735,0.136392174272177,0.163891851920696,20.0367882505265,3.52134592907093,19.7456182096817,1.07177,0,1.07177,0.000178129483360851,0.000138190690706616,0.000147658854205684,1,0,1,0.668816847375286,0.574,0.369877886131571,0.629523625913441,0.291666666666667,0.645346806967488,"Fine",1.00059783508525,1.00051951489547,1,1,1.00071250005636,1.00059783508525,28.1067495170948,4.33439584079814,6519.22222222222,20.1708333333333,3600,0,FALSE,20000,10000
