"","File","Date","interval","tempC","I","K.instant","GPP.instant","ER.instant"
"1","dat_input.csv","2018-05-01",1,23.8,0,0.0186763396784332,0,0.091960324668102
"2","dat_input.csv","2018-05-01",2,23.6,0,0.0185875988393332,0,0.0906943383041104
"3","dat_input.csv","2018-05-01",3,23.4,0,0.0184992796533333,0,0.0894457803417647
"4","dat_input.csv","2018-05-01",4,23.4,0,0.0184992796533333,0,0.0894457803417647
"5","dat_input.csv","2018-05-01",5,23.2,0,0.0184113801169441,0,0.0882144108502154
"6","dat_input.csv","2018-05-01",6,23.1,0,0.0183675870938672,0,0.0876050977070233
"7","dat_input.csv","2018-05-01",7,23.2,6.11111111111111,0.0184113801169441,0.000440256166767827,0.0882144108502154
"8","dat_input.csv","2018-05-01",8,23,223.888888888889,0.0183238982361956,0.0161293850188577,0.0869999932016589
"9","dat_input.csv","2018-05-01",9,22.8,633.888888888889,0.0182368320265924,0.0456665714801901,0.0858022940258656
"10","dat_input.csv","2018-05-01",10,22.9,1046.11111111111,0.0182803132961629,0.0753638510930743,0.0863990682642877
"11","dat_input.csv","2018-05-01",11,23.1,1368.88888888889,0.0183675870938672,0.0986173813559933,0.0876050977070233
"12","dat_input.csv","2018-05-01",12,23.2,1744.11111111111,0.0184113801169441,0.125649109995538,0.0882144108502154
"13","dat_input.csv","2018-05-01",13,23.6,1944.55555555556,0.0185875988393332,0.140089512265523,0.0906943383041104
"14","dat_input.csv","2018-05-01",14,23.6,2015.88888888889,0.0185875988393332,0.14522850243034,0.0906943383041104
"15","dat_input.csv","2018-05-01",15,23.6,1951.66666666667,0.0185875988393332,0.140601810350489,0.0906943383041104
"16","dat_input.csv","2018-05-01",16,23.9,1754.55555555556,0.0187208688466004,0.126401547807832,0.0925999293936156
"17","dat_input.csv","2018-05-01",17,24.2,1440.33333333333,0.0188550943777624,0.103764376178388,0.0945455591169354
"18","dat_input.csv","2018-05-01",18,24.3,1037,0.0189000497428292,0.0747074691717114,0.0952031447290542
"19","dat_input.csv","2018-05-01",19,23.6,561,0.0185875988393332,0.0404155161092865,0.0906943383041104
