"","File","Date","GPP.mean","GPP.sd","GPP.median","ER.mean","ER.sd","ER.median","NEP.mean","NEP.sd","NEP.median","PR.mean","PR.sd","PR.median","K.mean","K.sd","K.median","theta.mean","theta.sd","theta.median","A.mean","A.sd","A.median","p.mean","p.sd","p.median","R2","PPP","rmse","rmse.relative","mrl.fraction","ER.K.cor","convergence.check","A.Rhat","K.Rhat","theta.Rhat","p.Rhat","R.Rhat","GPP.Rhat","DIC","pD","totDailyLight","aveDailyTemp","interval","smooth.DO","smooth.PAR","n.iter","n.burnin"
"1","dat_input.csv","2017-08-01",3.1336065217698,1.19245052900935,3.10789851623933,7.34156067473161,1.3217553297614,7.32305532663147,-4.20795415296181,0.452418469000652,-4.21036793182771,0.412061179336712,0.102690044008138,0.426049951491106,0.241976066658227,1.01507005808817e-09,0.241976066643907,1.07177,0,1.07177,0.000205873892764588,7.83424564095229e-05,0.000204184910074195,1,0,1,0.536062570940279,0.488,1.04949550368862,0.969179070794382,0.416666666666667,-0.00384041587495727,"Fine",1.00367691798662,1,1,1,1.00192441011589,1.00367691798662,74.244634467354,2.80502228810033,15221,28.8291666666667,3600,0,FALSE,20000,10000
"2","dat_input.csv","2017-08-02",3.97195195025568,0.657997003812113,3.91638520630027,0.515069380126396,0.504077246918703,0.365397697998393,3.45688257012928,0.511961218595177,3.4493235420502,81.2549439893518,1240.97337580184,10.4842430535272,0.241976066680519,9.99789780977423e-10,0.24197606668602,1.07177,0,1.07177,0.000287046055375965,4.75522984061558e-05,0.00028303034348865,1,0,1,0.538316911807455,0.561,1.31348208426973,1.96372371109392,0.583333333333333,0.0236227414023412,"Fine",1.00140649413607,1,1,1,1.00110861634787,1.00140649413607,84.517634858397,3.74845122712816,13837.3333333333,29.5708333333333,3600,0,FALSE,20000,10000
"3","dat_input.csv","2017-08-03",1.34531560070368,0.886773073543881,1.24050248211045,4.92865285388716,1.03623020180991,4.8490800821697,-3.58333725318348,0.423900938036561,-3.58491525365475,0.25103377638943,0.127165742380711,0.256933935113257,0.241976066633838,1.01137654481768e-09,0.241976066652118,1.07177,0,1.07177,0.000500014057663973,0.000329587349241996,0.000461058118480035,1,0,1,0.109672067927467,0.408333333333333,1.00995616122695,1.21203171165476,0.375,-0.0250754749520864,"Fine",1.00166600500364,1,1,1,1.00221582062807,1.00166600500364,71.9332564052981,2.65194383087086,2690.55555555556,29.5041666666667,3600,0,FALSE,20000,10000
"4","dat_input.csv","2017-08-04",2.76351542296919,0.421878714647526,2.76283439011964,2.85473656046707,0.513080331795714,2.86124924493089,-0.0912211374978772,0.163492670080218,-0.0899045361502757,0.974721041297708,0.0599622363757622,0.968219881830671,0.241976066655412,1.00462527626031e-09,0.241976066658589,1.07177,0,1.07177,0.000614478673948086,9.38064144635767e-05,0.000614327243578337,1,0,1,0.76234904331875,0.569,0.354814031383763,0.77668351125372,0.208333333333333,-0.0284320686800518,"Fine",1.00214614493333,1,1,1,1.00224536777108,1.00214614493333,24.8862159868655,3.2209682793907,4497.33333333334,28.6958333333333,3600,0,FALSE,20000,10000
"5","dat_input.csv","2017-08-05",1.60828245076532,0.649716506463553,1.60902420946346,1.7947364394526,0.670630577608256,1.78538538938166,-0.186453988687277,0.317588673003141,-0.189913384507412,0.912387725297782,0.281761081384585,0.892352169278866,0.241976066648017,9.87368119443246e-10,0.241976066666649,1.07177,0,1.07177,0.000204076614785454,8.24431959362722e-05,0.000204170737309785,1,0,1,0.195348386374027,0.294,0.737714534042755,0.844286805142554,0.125,-0.0292970120206457,"Fine",1.00301066496948,1,1,1,1.00057565632372,1.00301066496948,57.8194615391375,2.69229359336382,7880.77777777778,28.4166666666667,3600,0,FALSE,20000,10000
"6","dat_input.csv","2017-08-06",3.38930204843372,1.07130679840873,3.38143337010279,4.27219811256881,1.15025503501166,4.27692051987006,-0.882896064135093,0.47866213283086,-0.889769695559827,0.788720311656725,0.125114687346741,0.793894407773245,0.241976066653966,1.00917365916449e-09,0.241976066678507,1.07177,0,1.07177,0.0003073484446629,9.71481660655994e-05,0.000306634897740258,1,0,1,0.116200193200769,0.560666666666667,1.10296996928128,1.78925355881363,0.375,-0.0101576049704258,"Fine",1.004494076021,1,1,1,1.00653438919707,1.004494076021,77.0315372559973,3.1748822057153,11027.5555555556,28.8375,3600,0,FALSE,20000,10000
"7","dat_input.csv","2017-08-07",5.11407012842869,0.962263874349183,5.10458882676559,5.64612901999026,1.06503384211563,5.65828514618364,-0.532058891561568,0.346867721837893,-0.537880579890024,0.907925697378557,0.0601124866586805,0.905360726034946,0.241976066655412,1.00462527626031e-09,0.241976066658589,1.07177,0,1.07177,0.000359336012396619,6.76126949374075e-05,0.000358669816383192,1,0,1,0.494534610848681,0.568,0.811396289755117,1.15504526667794,0.333333333333333,-0.0276050226174845,"Fine",1.00150835379885,1,1,1,1.00154428703908,1.00150835379885,62.9240793474873,3.21482656430604,14232,29.4208333333333,3600,0,FALSE,20000,10000
"8","dat_input.csv","2017-08-08",6.11150566097431,1.17293722577518,6.10896802057636,7.43400167956055,1.27971021079075,7.45507839971397,-1.32249601858624,0.395263202828898,-1.32829555427395,0.820491139766778,0.0518809741428136,0.821519187966,0.241976066655412,1.00462527626031e-09,0.241976066658589,1.07177,0,1.07177,0.000440172784263388,8.4479189429946e-05,0.000439990014206157,1,0,1,0.408725815739235,0.516333333333333,0.9307955617515,1.25857152379715,0.25,-0.0279631387030281,"Fine",1.00173772322893,1,1,1,1.00188064215556,1.00173772322893,69.2421813514175,3.21581438437181,13884.3333333333,30.3958333333333,3600,0,FALSE,20000,10000
"9","dat_input.csv","2017-08-09",2.64370502495159,0.974779992817029,2.62982929585881,4.22086276899645,1.07218263198635,4.20328933578373,-1.57715774404486,0.343734789555111,-1.57447098843255,0.608373405992103,0.11196659823417,0.62643755760401,0.24197606663963,1.02480640709831e-09,0.241976066639244,1.07177,0,1.07177,0.000219263191490249,8.08461497060614e-05,0.000218112368453479,1,0,1,0.0658620586839858,0.558333333333333,0.81278627111676,0.954712211082862,0.291666666666667,-0.0465183031222643,"Fine",1.00261681773239,1,1,1,1.0010905605417,1.00261681773239,62.4731522852218,2.76826175661647,12057.2222222222,30.6916666666667,3600,0,FALSE,20000,10000
"10","dat_input.csv","2017-08-10",2.45847113066224,0.84455256412565,2.44881725832541,2.79597296888869,1.00690636790539,2.81205558436151,-0.337501838226455,0.3285969085952,-0.334637839886782,0.9601332647139,3.25437166354277,0.878548245534885,0.241976066631894,1.00925196464503e-09,0.241976066629449,1.07177,0,1.07177,0.000251334584835124,8.63403541447248e-05,0.000250347649513588,1,0,1,0.269247789043763,0.496666666666667,0.728740577080394,1.12739259092879,0.291666666666667,0.0127281580496712,"Fine",1.00650604540281,1,1,1,1.00226710043846,1.00650604540281,57.7558863516929,3.04172802237695,9781.66666666667,30.9166666666667,3600,0,FALSE,20000,10000
