"","File","Date","GPP.mean","GPP.sd","GPP.median","ER.mean","ER.sd","ER.median","NEP.mean","NEP.sd","NEP.median","PR.mean","PR.sd","PR.median","K.mean","K.sd","K.median","theta.mean","theta.sd","theta.median","A.mean","A.sd","A.median","p.mean","p.sd","p.median","R2","PPP","rmse","rmse.relative","mrl.fraction","ER.K.cor","convergence.check","A.Rhat","K.Rhat","theta.Rhat","p.Rhat","R.Rhat","GPP.Rhat","DIC","pD","totDailyLight","aveDailyTemp","interval","smooth.DO","smooth.PAR","n.iter","n.burnin"
"1","dat_input.csv","2022-05-01",0.812094703721832,0.481249377572535,0.762948995906536,1.15369621809863,0.553047644942321,1.10255779613103,-0.341601514376799,0.20125907481403,-0.343861679240169,0.792690561017463,5.4948650745519,0.698991150817628,0.238461909098938,9.97330499450996e-10,0.238461909087418,1.07177,0,1.07177,5.42719095684778e-05,3.21616710216217e-05,5.09875248803293e-05,1,0,1,0.121980506707021,0.557,0.469020270782033,0.746881818684019,0.25,-0.000537175421650804,"Fine",1.00238601667995,1,1,1,1.00119021948429,1.00238601667995,36.8419233515159,2.69471587917687,14963.4444444445,24.8416666666667,3600,0,FALSE,20000,10000
"2","dat_input.csv","2022-05-02",1.14736415939819,0.728768934197669,1.00240938941926,0.956440088570135,0.767277212019475,0.775019681507065,0.190924070828056,0.384662176096716,0.189335181929147,6.99449479626705,211.89605202413,1.23906802502687,0.238461909113748,9.88995278744038e-10,0.238461909104785,1.07177,0,1.07177,7.41968861610913e-05,4.71274836375977e-05,6.48230596575033e-05,1,0,1,0.0063171744129847,0.579666666666667,0.991349745924841,0.907939880212885,0.25,0.00373561479953446,"Fine",1.00385572657641,1,1,1,1.00053976701148,1.00385572657641,71.2518779633782,3.16572277405754,15463.7777777778,25.3416666666667,3600,0,FALSE,20000,10000
"3","dat_input.csv","2022-05-03",4.31379667196955,0.853400202464242,4.32534700329752,4.93354218618388,0.971591260320167,4.94681977800575,-0.619745514214332,0.306754455691121,-0.61179129366426,0.876025768055431,0.0587596049997566,0.875676938964683,0.238461909065577,1.00534365188442e-09,0.238461909077873,1.07177,0,1.07177,0.000274830249654736,5.43697834027875e-05,0.000275566116614597,1,0,1,0.536640166927272,0.54,0.683288296011074,1.03781590135557,0.25,-0.00148388726689809,"Fine",1.00398714011214,1,1,1,1.00203390649427,1.00398714011213,55.0327597514669,3.18415713830031,15696.2222222222,26.2625,3600,0,FALSE,20000,10000
"4","dat_input.csv","2022-05-04",6.03487912399254,0.822758097156312,6.04735343867817,5.96881798012763,0.926642795712785,5.97989839567838,0.0660611438649149,0.294578896644206,0.0751845355635661,1.01548665417845,0.0537760138841763,1.01238247505798,0.238461909065577,1.00534365188442e-09,0.238461909077873,1.07177,0,1.07177,0.000380757479063232,5.19101199072311e-05,0.00038154451862362,1,0,1,0.713418153855837,0.519333333333333,0.665951132696326,0.827673272544922,0.25,-0.00158001989775641,"Fine",1.00112200436156,1,1,1,1.00088293845439,1.00112200436155,53.8509407050881,3.18448197821164,15849.6666666667,26.6708333333333,3600,0,FALSE,20000,10000
"5","dat_input.csv","2022-05-05",1.74227473236157,0.610799447230878,1.73542753550756,2.98877706475666,0.675013943575451,2.97181229059123,-1.24650233239509,0.218341285166654,-1.24796061266743,0.566675762008203,0.104835111547915,0.581441846649458,0.238461909061386,9.98269762569101e-10,0.238461909062253,1.07177,0,1.07177,0.000109386689765915,3.83483318689206e-05,0.000108956796486672,1,0,1,0.106649690072636,0.475,0.506454370828488,1.03286051671251,0.333333333333333,-0.0234032647804392,"Fine",1.0032576979007,1,1,1,1.00188748835057,1.0032576979007,40.9812572421807,2.99982009083576,15927.6666666667,26.8333333333333,3600,0,FALSE,20000,10000
"6","dat_input.csv","2022-05-06",1.50039973880131,0.397589250866892,1.49682737114273,3.65616536719051,0.486953013640379,3.64637804081694,-2.1557656283892,0.161152707558451,-2.15303288715778,0.403598906566156,0.0618117854463797,0.409489473093172,0.238461909073537,9.93215119244933e-10,0.238461909075337,1.07177,0,1.07177,0.000230326766207475,6.10340325066866e-05,0.000229778371090342,1,0,1,0.579151241893463,0.477333333333333,0.336554391129656,0.966311343360873,0.25,0.0272533882043047,"Fine",1.00194320235621,1,1,1,1.00112247175269,1.00194320235621,22.3621611652237,3.05706831195771,6514.22222222222,26.8625,3600,0,FALSE,20000,10000
"7","dat_input.csv","2022-05-07",1.95027011213453,0.232779332923613,1.9491222682308,0.973774279822204,0.258072829235279,0.97246081837342,0.976495832312324,0.0812217141667141,0.976452067820347,2.12079568905426,0.608540995328311,2.00679735666324,0.238461909043312,1.00255149522625e-09,0.238461909031523,1.07177,0,1.07177,0.000121799686412443,1.45377040733925e-05,0.000121728000430766,1,0,1,0.896976408053983,0.462,0.189237202947403,1.00838860364298,0.208333333333333,0.00482939617183036,"Fine",1.00249785327434,1,1,1,1.00337142149559,1.00249785327432,-4.36543850878279,2.99429873979558,16012.1111111111,26.5291666666667,3600,0,FALSE,20000,10000
"8","dat_input.csv","2022-05-08",1.73373431398234,0.616113477977782,1.71207260659607,1.46133940343509,0.673012820955339,1.43825363824195,0.272394910547251,0.222960170038944,0.269087396185856,1.61843947010273,6.55472640028035,1.1879938398764,0.238461909091253,1.01242088548731e-09,0.238461909076353,1.07177,0,1.07177,0.000107383738056949,3.81607307411208e-05,0.000106042058946676,1,0,1,0.302633720533447,0.553,0.533189015008162,1.14014770865507,0.291666666666667,0.0124907556632354,"Fine",1.00239081608168,1,1,1,1.00349974750267,1.00239081608168,43.0487473915068,2.8043692279918,16145.2222222222,25.8291666666667,3600,0,FALSE,20000,10000
"9","dat_input.csv","2022-05-09",2.61397968338289,0.295855669990809,2.61855201950583,2.33127960009727,0.332499137992269,2.3358193045152,0.28270008328562,0.104742203397103,0.28577349796233,1.12730865284905,0.0596965973220413,1.12213975984419,0.238461909065577,1.00534365188442e-09,0.238461909077873,1.07177,0,1.07177,0.000167356584482411,1.8941767123966e-05,0.000167649322242198,1,0,1,0.813004828463101,0.565333333333333,0.236901425921214,1.2782566098434,0.333333333333333,-0.00142421911552593,"Fine",1.00107691455578,1,1,1,1.00091223389666,1.00107691455578,6.30834775850186,3.18522001332228,15619.2222222222,25.5666666666667,3600,0,FALSE,20000,10000
"10","dat_input.csv","2022-05-10",1.01528580627878,0.586405442124918,0.944365018226922,1.0491255294932,0.638451283444487,0.972138997599478,-0.033839723214423,0.242459202219635,-0.0286623417633342,1.34355928423771,5.27995107516237,0.969247770991266,0.238461909067967,9.84103846647796e-10,0.238461909056719,1.07177,0,1.07177,6.34359796764112e-05,3.66391448385511e-05,5.9004784399505e-05,1,0,1,0.0423918311573451,0.490333333333333,0.593996390423898,0.739736670732075,0.375,-0.0152582548908934,"Fine",1.00087373630548,1,1,1,1.00068766032417,1.00087373630548,47.5883464702217,2.7193621246778,16004.8888888889,25.0583333333333,3600,0,FALSE,20000,10000
