"","File","Date","interval","tempC","I","K.instant","GPP.instant","ER.instant"
"1","dat_input.csv","2022-05-01",1,24.4,0,0.0144202011410796,0,0.0494895019184525
"2","dat_input.csv","2022-05-01",2,24.3,0,0.014385901474388,0,0.0491476688360988
"3","dat_input.csv","2022-05-01",3,24.3,0,0.014385901474388,0,0.0491476688360988
"4","dat_input.csv","2022-05-01",4,24.3,0,0.014385901474388,0,0.0491476688360988
"5","dat_input.csv","2022-05-01",5,24.5,0,0.0144545825869449,0,0.0498337125267186
"6","dat_input.csv","2022-05-01",6,24.5,0,0.0144545825869449,0,0.0498337125267186
"7","dat_input.csv","2022-05-01",7,24.5,7.55555555555556,0.0144545825869449,0.000413116739046562,0.0498337125267186
"8","dat_input.csv","2022-05-01",8,24.4,270,0.0144202011410796,0.0147628481747521,0.0494895019184525
"9","dat_input.csv","2022-05-01",9,24.4,673.888888888889,0.0144202011410796,0.0368463679752558,0.0494895019184525
"10","dat_input.csv","2022-05-01",10,24.5,909.777777777778,0.0144545825869449,0.049744115578136,0.0498337125267186
"11","dat_input.csv","2022-05-01",11,24.4,1605.88888888889,0.0144202011410796,0.0878055327858817,0.0494895019184525
"12","dat_input.csv","2022-05-01",12,24.6,1697.77777777778,0.0144890460069663,0.0928297613622275,0.0501803171971242
"13","dat_input.csv","2022-05-01",13,24.6,1965.55555555556,0.0144890460069663,0.107471104613731,0.0501803171971242
"14","dat_input.csv","2022-05-01",14,24.8,1981.33333333333,0.014558219551733,0.108333789568798,0.0508807754451277
"15","dat_input.csv","2022-05-01",15,25.2,1726.55555555556,0.014697558962107,0.094403250118302,0.0523111611461226
"16","dat_input.csv","2022-05-01",16,25.7,1781.77777777778,0.0148736101540691,0.0974226474610392,0.0541558227802413
"17","dat_input.csv","2022-05-01",17,26,1088.22222222222,0.0149802514771607,0.0595009609150296,0.0552936981456121
"18","dat_input.csv","2022-05-01",18,25.8,953.111111111111,0.0149090726429297,0.0521134615814912,0.0545324886988245
"19","dat_input.csv","2022-05-01",19,26.1,252.444444444444,0.0150159682261971,0.0138029592810851,0.0556782782430911
"20","dat_input.csv","2022-05-01",20,25,49.5555555555556,0.0146277233445569,0.00270955978845245,0.0515910112669809
"21","dat_input.csv","2022-05-01",21,25.1,0,0.0146625995764058,0,0.0519498383450658
"22","dat_input.csv","2022-05-01",22,25,0,0.0146277233445569,0,0.0515910112669809
"23","dat_input.csv","2022-05-01",23,24.9,0,0.014592930068772,0,0.051234662673451
"24","dat_input.csv","2022-05-01",24,24.9,0,0.014592930068772,0,0.051234662673451
"25","dat_input.csv","2022-05-02",1,24.8,0,0.0143859014743918,0,0.0422613919259777
