"","Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"343","2018-05-15","06:00:00",5.11111111111111,26.1,6.2,0.999012833168806,19.7
"344","2018-05-15","07:00:00",97.1111111111111,26.1,5.8,1,18.9
"345","2018-05-15","08:00:00",277.666666666667,26.1,5.3,1,18.7
"346","2018-05-15","09:00:00",285.444444444444,26,5.2,1,17.6
"347","2018-05-15","10:00:00",498.555555555556,26,4.7,1,16.8
"348","2018-05-15","11:00:00",714.333333333333,26.1,5.6,1,18.1
"349","2018-05-15","12:00:00",1289.22222222222,26.4,5.5,1,19.4
"350","2018-05-15","13:00:00",1620,26.4,5.2,1,19.5
"351","2018-05-15","14:00:00",2048.11111111111,26.4,6.1,0.999012833168806,19.8
"352","2018-05-15","15:00:00",1109.33333333333,26.2,6,0.999012833168806,19.4
"353","2018-05-15","16:00:00",1541.33333333333,26.5,6.8,0.998025666337611,19
"354","2018-05-15","17:00:00",709.777777777778,27,7.6,0.998025666337611,18
"355","2018-05-15","18:00:00",161.666666666667,27.3,7.8,0.998025666337611,17.2
"356","2018-05-15","19:00:00",55.8888888888889,27.3,7.9,0.998025666337611,16.5
"357","2018-05-15","20:00:00",0,27.1,7.3,0.999012833168806,16.9
"358","2018-05-15","21:00:00",0,27,7.9,0.999012833168806,15.6
"359","2018-05-15","22:00:00",0,27,8.1,0.999012833168806,15.2
"360","2018-05-15","23:00:00",0,26.8,7.6,0.999012833168806,15.7
"361","2018-05-16","00:00:00",0,26.8,7.5,0.999012833168806,15.9
"362","2018-05-16","01:00:00",0,27,7.5,0.999012833168806,16
"363","2018-05-16","02:00:00",0,26.9,7.6,0.998025666337611,16.4
"364","2018-05-16","03:00:00",0,26.8,7.5,0.998025666337611,16.6
"365","2018-05-16","04:00:00",0,26.7,7.1,0.998025666337611,17
"366","2018-05-16","05:00:00",0,26.6,7.2,0.998025666337611,16.6
"367","2018-05-16","06:00:00",21.3333333333333,26.6,7.1,0.998025666337611,15.8
"368","2018-05-16","07:00:00",384.666666666667,26.4,7.1,0.998025666337611,16.5
"369","2018-05-16","08:00:00",615.377517868746,26.3,6.7,1.00311758918711,17.1
"370","2018-05-16","09:00:00",615.377517868746,26.3,6.3,1.00311758918711,17
"371","2018-05-16","10:00:00",615.377517868746,26.3,6.2,1.00311758918711,16.4
"372","2018-05-16","11:00:00",615.377517868746,26.3,6.5,1.00311758918711,15.7
"373","2018-05-16","12:00:00",615.377517868746,26.4,6.6,1.00311758918711,15.5
"374","2018-05-16","13:00:00",615.377517868746,26.3,6.2,1.00311758918711,16.5
"375","2018-05-16","14:00:00",615.377517868746,26.2,5.5,1.00311758918711,17.2
"376","2018-05-16","15:00:00",615.377517868746,26.3,6.5,1.00311758918711,16.1
"377","2018-05-16","16:00:00",615.377517868746,26.3,5.6,1.00311758918711,16.8
"378","2018-05-16","17:00:00",615.377517868746,26.3,6.3,1.00311758918711,18
"379","2018-05-16","18:00:00",615.377517868746,26.4,6.7,1.00311758918711,17.3
"380","2018-05-16","19:00:00",615.377517868746,26.4,5.6,1.00311758918711,17.2
"381","2018-05-16","20:00:00",615.377517868746,26.4,6,1.00311758918711,16.8
"382","2018-05-16","21:00:00",615.377517868746,26.3,5.7,1.00311758918711,17.3
"383","2018-05-16","22:00:00",615.377517868746,26.3,4.3,1.00311758918711,18.5
"384","2018-05-16","23:00:00",615.377517868746,26.3,5.9,1.00311758918711,18.2
"385","2018-05-17","00:00:00",615.377517868746,26.3,5,1.00311758918711,19.1
"386","2018-05-17","01:00:00",615.377517868746,26.3,6.3,1.00311758918711,17.9
"387","2018-05-17","02:00:00",615.377517868746,26.2,6.4,1.00311758918711,20
"388","2018-05-17","03:00:00",615.377517868746,26.1,6.3,1.00311758918711,21.1
"389","2018-05-17","04:00:00",615.377517868746,26,6.4,1.00311758918711,23.2
"390","2018-05-17","05:00:00",615.377517868746,26,6.1,1.00311758918711,23.6
"391","2018-05-17","06:00:00",615.377517868746,25.8,5.8,1.00311758918711,23.7
"392","2018-05-17","07:00:00",615.377517868746,25.8,5.9,1.00311758918711,24.3
"393","2018-05-17","08:00:00",615.377517868746,25.8,5.8,1.00311758918711,24.1
"394","2018-05-17","09:00:00",615.377517868746,25.8,5.5,1.00311758918711,24.2
"395","2018-05-17","10:00:00",615.377517868746,25.9,4.9,1.00311758918711,24.2
"396","2018-05-17","11:00:00",615.377517868746,26,5.5,1.00311758918711,25.3
"397","2018-05-17","12:00:00",615.377517868746,26.3,6,1.00311758918711,25.3
"398","2018-05-17","13:00:00",615.377517868746,26.8,6.7,1.00311758918711,25.6
"399","2018-05-17","14:00:00",615.377517868746,27.1,7.2,1.00311758918711,26.7
"400","2018-05-17","15:00:00",615.377517868746,27.1,7.2,1.00311758918711,27.9
"401","2018-05-17","16:00:00",615.377517868746,27.2,7,1.00311758918711,28.1
"402","2018-05-17","17:00:00",615.377517868746,26.9,6.2,1.00311758918711,27.6
"403","2018-05-17","18:00:00",615.377517868746,27.2,7,1.00311758918711,27
"404","2018-05-17","19:00:00",615.377517868746,27,6.6,1.00311758918711,26.8
"405","2018-05-17","20:00:00",615.377517868746,26.7,6.1,1.00311758918711,25.7
"406","2018-05-17","21:00:00",615.377517868746,26.5,6.2,1.00311758918711,24.3
"407","2018-05-17","22:00:00",615.377517868746,26.5,6,1.00311758918711,22.1
"408","2018-05-17","23:00:00",615.377517868746,26.5,5.4,1.00311758918711,23.3
"409","2018-05-18","00:00:00",615.377517868746,26.5,6.3,1.00311758918711,23.7
"410","2018-05-18","01:00:00",615.377517868746,26.4,6.2,1.00311758918711,23
"411","2018-05-18","02:00:00",615.377517868746,26.5,6,1.00311758918711,23.9
"412","2018-05-18","03:00:00",615.377517868746,26.7,6.4,1.00311758918711,26
"413","2018-05-18","04:00:00",615.377517868746,26.5,6.2,1.00311758918711,26.6
"414","2018-05-18","05:00:00",615.377517868746,26.5,6.2,1.00311758918711,27.7
"415","2018-05-18","06:00:00",615.377517868746,26.4,5.9,1.00311758918711,28.6
"416","2018-05-18","07:00:00",615.377517868746,26.4,5.8,1.00311758918711,28.7
"417","2018-05-18","08:00:00",615.377517868746,26.3,5,1.00311758918711,28.6
"418","2018-05-18","09:00:00",615.377517868746,26.4,5.1,1.00311758918711,28.6
"419","2018-05-18","10:00:00",615.377517868746,26.4,5.6,1.00311758918711,28.4
"420","2018-05-18","11:00:00",615.377517868746,26.3,5.4,1.00311758918711,27.4
"421","2018-05-18","12:00:00",615.377517868746,26.3,5.5,1.00311758918711,26.8
"422","2018-05-18","13:00:00",615.377517868746,26.4,5.1,1.00311758918711,26.6
"423","2018-05-18","14:00:00",615.377517868746,26.5,6.4,1.00311758918711,27.7
"424","2018-05-18","15:00:00",615.377517868746,26.7,7.2,1.00311758918711,28.4
"425","2018-05-18","16:00:00",615.377517868746,26.9,7.1,1.00311758918711,28.8
"426","2018-05-18","17:00:00",615.377517868746,26.9,7.1,1.00311758918711,29
"427","2018-05-18","18:00:00",615.377517868746,27,6.9,1.00311758918711,28.5
"428","2018-05-18","19:00:00",615.377517868746,27,6.6,1.00311758918711,27.6
"429","2018-05-18","20:00:00",615.377517868746,27,6.8,1.00311758918711,26.3
"430","2018-05-18","21:00:00",615.377517868746,26.8,6,1.00311758918711,26.7
"431","2018-05-18","22:00:00",615.377517868746,26.6,5.5,1.00311758918711,26.2
"432","2018-05-18","23:00:00",615.377517868746,26.5,5.2,1.00311758918711,25.7
"433","2018-05-19","00:00:00",615.377517868746,26.5,5.1,1.00311758918711,24.9
"434","2018-05-19","01:00:00",615.377517868746,26.5,5.8,1.00311758918711,23.6
"435","2018-05-19","02:00:00",615.377517868746,26.4,6.4,1.00311758918711,22.5
"436","2018-05-19","03:00:00",615.377517868746,26.4,6.5,1.00311758918711,23.8
"437","2018-05-19","04:00:00",615.377517868746,26.4,6.3,1.00311758918711,24.4
"438","2018-05-19","05:00:00",615.377517868746,26.3,6.5,1.00311758918711,25.1
"439","2018-05-19","06:00:00",615.377517868746,26.4,6.1,1.00311758918711,26.7
"440","2018-05-19","07:00:00",615.377517868746,26.3,6,1.00311758918711,28.5
"441","2018-05-19","08:00:00",615.377517868746,26.4,5.2,1.00311758918711,28.8
"442","2018-05-19","09:00:00",615.377517868746,26.4,5.1,1.00311758918711,28.2
"443","2018-05-19","10:00:00",615.377517868746,26.4,5.8,1.00311758918711,26.2
"444","2018-05-19","11:00:00",615.377517868746,26.8,5.4,1.00311758918711,26
"445","2018-05-19","12:00:00",615.377517868746,26.8,6,1.00311758918711,26.5
"446","2018-05-19","13:00:00",615.377517868746,26.8,6.7,1.00311758918711,25.9
"447","2018-05-19","14:00:00",615.377517868746,26.8,7.7,1.00311758918711,24.7
"448","2018-05-19","15:00:00",615.377517868746,26.8,5.8,1.00311758918711,28.6
"449","2018-05-19","16:00:00",615.377517868746,27,6.6,1.00311758918711,28
"450","2018-05-19","17:00:00",615.377517868746,26.9,6.1,1.00311758918711,28.3
"451","2018-05-19","18:00:00",615.377517868746,27,6.2,1.00311758918711,27.1
"452","2018-05-19","19:00:00",615.377517868746,28,7.1,1.00311758918711,24.3
"453","2018-05-19","20:00:00",615.377517868746,28.3,7,1.00311758918711,23.5
"454","2018-05-19","21:00:00",615.377517868746,28,6.8,1.00311758918711,22.8
"455","2018-05-19","22:00:00",615.377517868746,28.1,6.7,1.00311758918711,22.4
"456","2018-05-19","23:00:00",615.377517868746,27.9,6.7,1.00311758918711,22
"457","2018-05-20","00:00:00",615.377517868746,27.6,6.7,1.00311758918711,22
"458","2018-05-20","01:00:00",615.377517868746,27.8,6.4,1.00311758918711,21.3
"459","2018-05-20","02:00:00",615.377517868746,27.8,6,1.00311758918711,21
"460","2018-05-20","03:00:00",615.377517868746,27.7,6.7,1.00311758918711,20.2
"461","2018-05-20","04:00:00",615.377517868746,27.8,6.5,1.00311758918711,20.8
"462","2018-05-20","05:00:00",615.377517868746,27.7,6.5,1.00311758918711,22.2
"463","2018-05-20","06:00:00",615.377517868746,27.5,6.4,1.00311758918711,22.8
"464","2018-05-20","07:00:00",615.377517868746,27.4,5.7,1.00311758918711,26.2
"465","2018-05-20","08:00:00",615.377517868746,27.3,5.3,1.00311758918711,28.1
"466","2018-05-20","09:00:00",615.377517868746,27.3,6.5,1.00311758918711,24.5
"467","2018-05-20","10:00:00",615.377517868746,27.4,6.1,1.00311758918711,22.4
"468","2018-05-20","11:00:00",615.377517868746,27.5,5.8,1.00311758918711,22.9
"469","2018-05-20","12:00:00",615.377517868746,27.6,6.3,1.00311758918711,21.7
"470","2018-05-20","13:00:00",615.377517868746,27.7,6.5,1.00311758918711,23.2
"471","2018-05-20","14:00:00",615.377517868746,28.1,7.3,1.00311758918711,19.1
"472","2018-05-20","15:00:00",615.377517868746,28.2,6.9,1.00311758918711,19.6
"473","2018-05-20","16:00:00",615.377517868746,28.3,6.9,1.00311758918711,19.2
"474","2018-05-20","17:00:00",615.377517868746,28.4,7.6,1.00311758918711,19.1
"475","2018-05-20","18:00:00",615.377517868746,28.3,7.5,1.00311758918711,19.8
"476","2018-05-20","19:00:00",615.377517868746,28.2,7.4,1.00311758918711,19
"477","2018-05-20","20:00:00",615.377517868746,28.2,7.2,1.00311758918711,18.4
"478","2018-05-20","21:00:00",615.377517868746,27.9,7,1.00311758918711,19.2
"479","2018-05-20","22:00:00",615.377517868746,27.8,6.7,1.00311758918711,19.2
"480","2018-05-20","23:00:00",615.377517868746,27.6,6.7,1.00311758918711,17.9
"481","2018-05-21","00:00:00",615.377517868746,27.6,6.6,1.00311758918711,17.3
"482","2018-05-21","01:00:00",615.377517868746,27.5,6.5,1.00311758918711,15.9
"483","2018-05-21","02:00:00",615.377517868746,27.3,6.7,1.00311758918711,14.5
"484","2018-05-21","03:00:00",615.377517868746,27.1,6.4,1.00311758918711,14.7
"485","2018-05-21","04:00:00",615.377517868746,27,6.3,1.00311758918711,16.6
"486","2018-05-21","05:00:00",615.377517868746,26.9,5.9,1.00311758918711,18
"487","2018-05-21","06:00:00",615.377517868746,27,6.1,1.00311758918711,18.3
"488","2018-05-21","07:00:00",615.377517868746,26.7,6.3,1.00311758918711,18.6
"489","2018-05-21","08:00:00",615.377517868746,26.9,6,1.00311758918711,20
"490","2018-05-21","09:00:00",615.377517868746,26.9,6.2,1.00311758918711,20
"491","2018-05-21","10:00:00",615.377517868746,26.9,5.8,1.00311758918711,19.5
"492","2018-05-21","11:00:00",615.377517868746,27,5.4,1.00311758918711,19.3
"493","2018-05-21","12:00:00",1464.33333333333,27,6.2,1.00493583415597,18.6
"494","2018-05-21","13:00:00",887.111111111111,27,6.2,1.00394866732478,17.5
"495","2018-05-21","14:00:00",1923.22222222222,27.1,5.6,1.00394866732478,17.8
"496","2018-05-21","15:00:00",1080.11111111111,27.2,6,1.00296150049358,17.5
"497","2018-05-21","16:00:00",881.555555555556,27.1,5.2,1.00296150049358,17.8
"498","2018-05-21","17:00:00",329.444444444444,27.2,6,1.00296150049358,17.7
"499","2018-05-21","18:00:00",403.666666666667,27.3,5.8,1.00296150049358,17.7
"500","2018-05-21","19:00:00",79.8888888888889,27.2,5.3,1.00296150049358,17.7
"501","2018-05-21","20:00:00",0,27.6,7.3,1.00296150049358,16.1
"502","2018-05-21","21:00:00",0,27.6,7.5,1.00394866732478,15.5
"503","2018-05-21","22:00:00",0,27.6,7.7,1.00394866732478,15.7
"504","2018-05-21","23:00:00",0,27.6,7.5,1.00394866732478,15.3
"505","2018-05-22","00:00:00",0,27.5,7.6,1.00394866732478,14.9
"506","2018-05-22","01:00:00",0,27.3,7.1,1.00296150049358,15.1
"507","2018-05-22","02:00:00",0,27.1,6.3,1.00296150049358,14.6
"508","2018-05-22","03:00:00",0,27.1,6.7,1.00296150049358,14.5
"509","2018-05-22","04:00:00",615.377517868746,26.9,6.8,1.00311758918711,14.8
"510","2018-05-22","05:00:00",615.377517868746,26.8,6.3,1.00311758918711,14.5
"511","2018-05-22","06:00:00",615.377517868746,26.9,6.6,1.00311758918711,15.2
"512","2018-05-22","07:00:00",615.377517868746,26.9,6.6,1.00311758918711,16.6
"513","2018-05-22","08:00:00",615.377517868746,26.9,6.3,1.00311758918711,16.7
"514","2018-05-22","09:00:00",615.377517868746,27,6.1,1.00311758918711,17.9
"515","2018-05-22","10:00:00",615.377517868746,26.8,6,1.00311758918711,18.8
"516","2018-05-22","11:00:00",615.377517868746,27.2,6.6,1.00311758918711,18.9
"517","2018-05-22","12:00:00",615.377517868746,27.5,6.9,1.00311758918711,19.1
"518","2018-05-22","13:00:00",615.377517868746,27.9,7.8,1.00311758918711,19.8
"519","2018-05-22","14:00:00",615.377517868746,28.1,7.5,1.00311758918711,18.7
"520","2018-05-22","15:00:00",615.377517868746,28.3,7.5,1.00311758918711,18.1
"521","2018-05-22","16:00:00",615.377517868746,28.5,7.9,1.00311758918711,17.1
"522","2018-05-22","17:00:00",615.377517868746,28.8,8.3,1.00311758918711,16.1
"523","2018-05-22","18:00:00",615.377517868746,28.6,7.3,1.00311758918711,16.2
"524","2018-05-22","19:00:00",615.377517868746,28,5.9,1.00311758918711,19.2
"525","2018-05-22","20:00:00",615.377517868746,28.2,6.6,1.00311758918711,19.9
"526","2018-05-22","21:00:00",615.377517868746,28,5.7,1.00311758918711,21.9
"527","2018-05-22","22:00:00",615.377517868746,28.3,6.4,1.00311758918711,22.4
"528","2018-05-22","23:00:00",615.377517868746,28.3,6.5,1.00311758918711,22.3
"529","2018-05-23","00:00:00",615.377517868746,28.2,6.2,1.00311758918711,21.5
"530","2018-05-23","01:00:00",615.377517868746,27.9,5.6,1.00311758918711,19.2
"531","2018-05-23","02:00:00",615.377517868746,27.9,7.3,1.00311758918711,15.1
"532","2018-05-23","03:00:00",615.377517868746,27.7,6.3,1.00311758918711,15.3
"533","2018-05-23","04:00:00",615.377517868746,27.6,6.5,1.00311758918711,15.1
"534","2018-05-23","05:00:00",615.377517868746,27.5,6.5,1.00311758918711,15.7
"535","2018-05-23","06:00:00",615.377517868746,27.5,6.2,1.00311758918711,16.5
"536","2018-05-23","07:00:00",615.377517868746,27.4,6.2,1.00311758918711,16.6
"537","2018-05-23","08:00:00",359.666666666667,27.7,6,1.00592300098717,19.1
"538","2018-05-23","09:00:00",579.111111111111,27.9,6.2,1.00691016781836,20.9
"539","2018-05-23","10:00:00",781.222222222222,27.8,6,1.00691016781836,21.5
"540","2018-05-23","11:00:00",915,28.1,6.5,1.00691016781836,22
"541","2018-05-23","12:00:00",1443.22222222222,28,6.1,1.00592300098717,21.5
"542","2018-05-23","13:00:00",1607.11111111111,28.5,6.9,1.00592300098717,21.5
"543","2018-05-23","14:00:00",954,28.7,7.5,1.00493583415597,20.5
"544","2018-05-23","15:00:00",1920.44444444444,29.3,8,1.00493583415597,19
"545","2018-05-23","16:00:00",1323.11111111111,29.7,8,1.00493583415597,18.4
"546","2018-05-23","17:00:00",1126.88888888889,29.3,7.3,1.00493583415597,19.4
"547","2018-05-23","18:00:00",440.444444444444,29.4,7.3,1.00493583415597,18.9
"548","2018-05-23","19:00:00",159.888888888889,29.1,7.1,1.00493583415597,20.5
"549","2018-05-23","20:00:00",1.33333333333333,29.2,7.4,1.00493583415597,20.9
"550","2018-05-23","21:00:00",615.377517868746,29,7.3,1.00493583415597,22.1
"551","2018-05-23","22:00:00",615.377517868746,28.9,7.1,1.00592300098717,23.4
"552","2018-05-23","23:00:00",615.377517868746,28.7,6.4,1.00592300098717,24
"553","2018-05-24","00:00:00",615.377517868746,28.7,6.3,1.00592300098717,24.1
"554","2018-05-24","01:00:00",615.377517868746,28.8,6.1,1.00493583415597,23.9
"555","2018-05-24","02:00:00",615.377517868746,28.6,5.5,1.00493583415597,23.8
"556","2018-05-24","03:00:00",615.377517868746,28.6,4.9,1.00394866732478,23.7
"557","2018-05-24","04:00:00",615.377517868746,28.6,4.8,1.00493583415597,23.7
"558","2018-05-24","05:00:00",615.377517868746,28.5,4.4,1.00493583415597,23.6
"559","2018-05-24","06:00:00",30,28.6,5.2,1.00592300098717,23.9
"560","2018-05-24","07:00:00",356.777777777778,28.6,5.5,1.00592300098717,24.4
"561","2018-05-24","08:00:00",739,28.5,5.6,1.00691016781836,25
"562","2018-05-24","09:00:00",1178.77777777778,28.6,5.8,1.00691016781836,25.3
"563","2018-05-24","10:00:00",1506.44444444444,28.7,5.7,1.00592300098717,25.8
"564","2018-05-24","11:00:00",1277.88888888889,28.6,5.7,1.00592300098717,25.9
"565","2018-05-24","12:00:00",2052.77777777778,28.6,5.8,1.00592300098717,26.2
"566","2018-05-24","13:00:00",2072,28.7,6.2,1.00592300098717,25.9
"567","2018-05-24","14:00:00",1995.33333333333,28.9,6.8,1.00493583415597,25.1
"568","2018-05-24","15:00:00",1808.66666666667,29.1,6.8,1.00394866732478,24.4
"569","2018-05-24","16:00:00",1499.55555555556,29.3,7.1,1.00394866732478,23.4
"570","2018-05-24","17:00:00",985.222222222222,29.3,6.9,1.00296150049358,23.3
"571","2018-05-24","18:00:00",653,29.2,6.9,1.00296150049358,22.9
"572","2018-05-24","19:00:00",149.666666666667,29.3,6.5,1.00394866732478,22.5
"573","2018-05-24","20:00:00",1.44444444444444,29.3,6,1.00394866732478,22.5
"574","2018-05-24","21:00:00",615.377517868746,29.3,6.2,1.00493583415597,22.2
"575","2018-05-24","22:00:00",615.377517868746,29.4,5.9,1.00493583415597,21.6
"576","2018-05-24","23:00:00",615.377517868746,29.3,5.6,1.00493583415597,22.5
"577","2018-05-25","00:00:00",615.377517868746,29.2,5.9,1.00493583415597,23.7
"578","2018-05-25","01:00:00",615.377517868746,29.1,5.5,1.00394866732478,24.1
"579","2018-05-25","02:00:00",615.377517868746,29,4.9,1.00296150049358,24.3
"580","2018-05-25","03:00:00",615.377517868746,28.9,4.4,1.00296150049358,24.8
"581","2018-05-25","04:00:00",615.377517868746,28.9,4.1,1.00296150049358,24.8
"582","2018-05-25","05:00:00",615.377517868746,28.9,4.1,1.00296150049358,24.7
"583","2018-05-25","06:00:00",28,28.9,3.9,1.00394866732478,24.4
"584","2018-05-25","07:00:00",325.222222222222,28.7,4.8,1.00394866732478,25.8
"585","2018-05-25","08:00:00",732.888888888889,28.8,5.1,1.00394866732478,25.6
"586","2018-05-25","09:00:00",1125.77777777778,28.8,5.4,1.00394866732478,25
"587","2018-05-25","10:00:00",1510.44444444444,28.8,5.4,1.00394866732478,26.1
"588","2018-05-25","11:00:00",1176.55555555556,28.8,5.4,1.00394866732478,26.5
"589","2018-05-25","12:00:00",1987.33333333333,28.9,5.3,1.00296150049358,26.2
"590","2018-05-25","13:00:00",2046.33333333333,29.1,6.3,1.00296150049358,26.1
"591","2018-05-25","14:00:00",1983.44444444444,29.2,6.3,1.00197433366239,25.5
"592","2018-05-25","15:00:00",1786.66666666667,29.4,6.4,1.00098716683119,24.2
"593","2018-05-25","16:00:00",1480.11111111111,29.5,6.9,1.00098716683119,24.3
"594","2018-05-25","17:00:00",1082.33333333333,29.8,7.5,1.00098716683119,22.8
"595","2018-05-25","18:00:00",613.444444444444,29.7,7.3,1.00098716683119,23.2
"596","2018-05-25","19:00:00",164.333333333333,29.8,7.4,1.00098716683119,21.8
"597","2018-05-25","20:00:00",1.44444444444444,29.7,6.3,1.00098716683119,22.5
"598","2018-05-25","21:00:00",615.377517868746,30.1,6.8,1.00197433366239,19.1
"599","2018-05-25","22:00:00",615.377517868746,30.1,6.5,1.00197433366239,18.2
"600","2018-05-25","23:00:00",615.377517868746,29.7,5.8,1.00197433366239,21.8
"601","2018-05-26","00:00:00",615.377517868746,29.8,5.2,1.00098716683119,20.8
"602","2018-05-26","01:00:00",615.377517868746,29.7,4.8,1.00098716683119,21.1
"603","2018-05-26","02:00:00",615.377517868746,29.7,5.2,1,21.9
"604","2018-05-26","03:00:00",615.377517868746,29.7,5.5,1,22
"605","2018-05-26","04:00:00",615.377517868746,29.7,5.7,1,20.2
"606","2018-05-26","05:00:00",615.377517868746,29.6,4.9,1,20.3
"607","2018-05-26","06:00:00",19.3333333333333,29.6,5.1,1,20
"608","2018-05-26","07:00:00",217.111111111111,29.6,4.2,1.00098716683119,20.4
"609","2018-05-26","08:00:00",538.888888888889,29.7,4.6,1.00098716683119,20
"610","2018-05-26","09:00:00",857.333333333333,29.1,6.7,1.00098716683119,18.5
"611","2018-05-26","10:00:00",1105.88888888889,29.1,7,1.00098716683119,19.3
"612","2018-05-26","11:00:00",1657.88888888889,29.1,6.8,1.00098716683119,20.1
"613","2018-05-26","12:00:00",860.111111111111,29.2,7.2,1.00098716683119,18.9
"614","2018-05-26","13:00:00",718.111111111111,29.4,7.3,1.00098716683119,17.8
"615","2018-05-26","14:00:00",561.111111111111,29.4,6.8,1,17.9
"616","2018-05-26","15:00:00",1306,29.4,7.1,0.999012833168806,18.3
"617","2018-05-26","16:00:00",563.666666666667,29.5,7.1,0.999012833168806,18.1
"618","2018-05-26","17:00:00",708.333333333333,29.4,7.2,0.999012833168806,17.2
"619","2018-05-26","18:00:00",137.111111111111,29.3,7.1,0.999012833168806,16.9
"620","2018-05-26","19:00:00",40.1111111111111,29.3,6.2,0.999012833168806,17.2
"621","2018-05-26","20:00:00",1.33333333333333,29.2,6.6,0.998025666337611,18.3
"622","2018-05-26","21:00:00",615.377517868746,28.9,6.4,0.999012833168806,17.5
"623","2018-05-26","22:00:00",615.377517868746,28.8,6.3,0.999012833168806,17.7
"624","2018-05-26","23:00:00",615.377517868746,28.8,6.2,0.999012833168806,18.1
"625","2018-05-27","00:00:00",615.377517868746,28.7,6.4,0.999012833168806,18.8
"626","2018-05-27","01:00:00",615.377517868746,28.8,5.8,0.998025666337611,20.7
"627","2018-05-27","02:00:00",615.377517868746,28.6,5.4,0.998025666337611,21.4
"628","2018-05-27","03:00:00",615.377517868746,28.4,5.7,0.997038499506417,20.4
"629","2018-05-27","04:00:00",615.377517868746,28.1,6.4,0.997038499506417,17.6
"630","2018-05-27","05:00:00",615.377517868746,27.9,6.1,0.996051332675222,16.7
"631","2018-05-27","06:00:00",16.4444444444444,27.9,5.6,0.997038499506417,16.1
"632","2018-05-27","07:00:00",154.111111111111,27.5,6.2,0.997038499506417,14
"633","2018-05-27","08:00:00",131.777777777778,27.5,6.3,0.997038499506417,14.7
"634","2018-05-27","09:00:00",455.666666666667,27.4,6.4,0.997038499506417,15.5
"635","2018-05-27","10:00:00",372.555555555556,27.5,6.4,0.997038499506417,17.1
"636","2018-05-27","11:00:00",408.666666666667,27.5,6.4,0.996051332675222,18.1
"637","2018-05-27","12:00:00",657,27.5,6.6,0.996051332675222,19.5
"638","2018-05-27","13:00:00",586.222222222222,27.6,6.7,0.995064165844028,19.5
"639","2018-05-27","14:00:00",680.555555555556,27.7,6.5,0.993089832181639,20.8
"640","2018-05-27","15:00:00",576.888888888889,27.3,7.1,0.993089832181639,17
"641","2018-05-27","16:00:00",318.555555555556,27.2,7,0.992102665350444,14.1
"642","2018-05-27","17:00:00",134.666666666667,27,7,0.992102665350444,12.2
"643","2018-05-27","18:00:00",166.888888888889,26.9,6.6,0.992102665350444,11.3
"644","2018-05-27","19:00:00",89.5555555555556,26.9,6.4,0.993089832181639,11.6
"645","2018-05-27","20:00:00",1.55555555555556,26.8,6.4,0.993089832181639,14
"646","2018-05-27","21:00:00",615.377517868746,26.7,6.5,0.993089832181639,15
"647","2018-05-27","22:00:00",615.377517868746,26.8,6.4,0.993089832181639,17.5
"648","2018-05-27","23:00:00",615.377517868746,26.7,6.5,0.993089832181639,18.1
"649","2018-05-28","00:00:00",615.377517868746,26.7,6.4,0.993089832181639,18.8
"650","2018-05-28","01:00:00",615.377517868746,26.6,6.4,0.992102665350444,18.8
"651","2018-05-28","02:00:00",615.377517868746,26.5,6.4,0.992102665350444,18
"652","2018-05-28","03:00:00",615.377517868746,26.4,6.6,0.99111549851925,15.9
"653","2018-05-28","04:00:00",615.377517868746,26.5,6.4,0.99111549851925,20.1
"654","2018-05-28","05:00:00",615.377517868746,26.4,6.4,0.99111549851925,19.3
"655","2018-05-28","06:00:00",9.33333333333333,26.3,6.3,0.990128331688055,18.7
"656","2018-05-28","07:00:00",145.777777777778,26.3,6.3,0.990128331688055,21.7
"657","2018-05-28","08:00:00",146.111111111111,26.3,6.3,0.990128331688055,22.9
"658","2018-05-28","09:00:00",265.111111111111,26.3,6.2,0.990128331688055,26.5
"659","2018-05-28","10:00:00",590.222222222222,26.3,6.1,0.989141164856861,26.6
"660","2018-05-28","11:00:00",473,26.3,6.1,0.989141164856861,27
"661","2018-05-28","12:00:00",679.666666666667,26.3,6.2,0.989141164856861,27
"662","2018-05-28","13:00:00",1518.88888888889,26.4,5.9,0.989141164856861,26.5
"663","2018-05-28","14:00:00",1174.55555555556,26.4,5.9,0.990128331688055,26
"664","2018-05-28","15:00:00",710.555555555556,26.4,5.8,0.990128331688055,27.6
"665","2018-05-28","16:00:00",558,26.4,6,0.990128331688055,26.8
"666","2018-05-28","17:00:00",96.5555555555556,26.3,6.1,0.990128331688055,24.7
"667","2018-05-28","18:00:00",247.666666666667,26.2,6.2,0.99111549851925,22.3
"668","2018-05-28","19:00:00",66.4444444444444,26.1,6.4,0.99111549851925,19.5
"669","2018-05-28","20:00:00",1.22222222222222,26,6.5,0.992102665350444,19
"670","2018-05-28","21:00:00",615.377517868746,26,6.5,0.993089832181639,19.3
"671","2018-05-28","22:00:00",615.377517868746,26,5.9,0.994076999012833,22.6
"672","2018-05-28","23:00:00",615.377517868746,25.9,6.1,0.994076999012833,22.1
"673","2018-05-29","00:00:00",615.377517868746,26,6.1,0.994076999012833,27.2
"674","2018-05-29","01:00:00",615.377517868746,25.9,6,0.994076999012833,27.9
"675","2018-05-29","02:00:00",615.377517868746,25.9,6,0.994076999012833,28.3
