"Date","var","val","site"
2022-05-02 07:30:00,"GPP",1555.19617667486,"apadb"
2022-05-02 07:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 07:30:00,"NEP",1556.52593975447,"apadb"
2022-05-02 08:30:00,"GPP",924.741459633147,"apadb"
2022-05-02 08:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 08:30:00,"NEP",926.071222712751,"apadb"
2022-05-02 09:30:00,"GPP",-14.021067672305,"apadb"
2022-05-02 09:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 09:30:00,"NEP",-12.6913045927013,"apadb"
2022-05-02 10:30:00,"GPP",-1419.81597863269,"apadb"
2022-05-02 10:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 10:30:00,"NEP",-1418.48621555308,"apadb"
2022-05-02 11:30:00,"GPP",-17.1388347714958,"apadb"
2022-05-02 11:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 11:30:00,"NEP",-15.8090716918921,"apadb"
2022-05-02 12:30:00,"GPP",1074.93949331291,"apadb"
2022-05-02 12:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 12:30:00,"NEP",1076.26925639251,"apadb"
2022-05-02 13:30:00,"GPP",922.374023829887,"apadb"
2022-05-02 13:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 13:30:00,"NEP",923.703786909491,"apadb"
2022-05-02 14:30:00,"GPP",616.059876940343,"apadb"
2022-05-02 14:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 14:30:00,"NEP",617.389640019946,"apadb"
2022-05-02 15:30:00,"GPP",-4.62719810499392,"apadb"
2022-05-02 15:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 15:30:00,"NEP",-3.29743502539026,"apadb"
2022-05-02 16:30:00,"GPP",1091.53863611469,"apadb"
2022-05-02 16:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 16:30:00,"NEP",1092.86839919429,"apadb"
2022-05-02 17:30:00,"GPP",2.72276341727587,"apadb"
2022-05-02 17:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 17:30:00,"NEP",4.05252649687953,"apadb"
2022-05-02 18:30:00,"GPP",-936.640866703405,"apadb"
2022-05-02 18:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 18:30:00,"NEP",-935.311103623801,"apadb"
2022-05-02 19:30:00,"GPP",0,"apadb"
2022-05-02 19:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 19:30:00,"NEP",1.32976307960367,"apadb"
2022-05-02 20:30:00,"GPP",0,"apadb"
2022-05-02 20:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 20:30:00,"NEP",1.32976307960367,"apadb"
2022-05-02 21:30:00,"GPP",0,"apadb"
2022-05-02 21:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 21:30:00,"NEP",1.32976307960367,"apadb"
2022-05-02 22:30:00,"GPP",0,"apadb"
2022-05-02 22:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 22:30:00,"NEP",1.32976307960367,"apadb"
2022-05-02 23:30:00,"GPP",0,"apadb"
2022-05-02 23:30:00,"ER",1.32976307960367,"apadb"
2022-05-02 23:30:00,"NEP",1.32976307960367,"apadb"
2022-05-03 00:30:00,"GPP",0,"apadb"
2022-05-03 00:30:00,"ER",1.32976307960367,"apadb"
2022-05-03 00:30:00,"NEP",1.32976307960367,"apadb"
2022-05-03 01:30:00,"GPP",0,"apadb"
2022-05-03 01:30:00,"ER",1.32976307960367,"apadb"
2022-05-03 01:30:00,"NEP",1.32976307960367,"apadb"
2022-05-03 02:30:00,"GPP",0,"apadb"
2022-05-03 02:30:00,"ER",1.32976307960367,"apadb"
2022-05-03 02:30:00,"NEP",1.32976307960367,"apadb"
2022-05-03 03:30:00,"GPP",0,"apadb"
2022-05-03 03:30:00,"ER",1.32976307960367,"apadb"
2022-05-03 03:30:00,"NEP",1.32976307960367,"apadb"
2022-05-03 04:30:00,"GPP",0,"apadb"
2022-05-03 04:30:00,"ER",1.32976307960367,"apadb"
2022-05-03 04:30:00,"NEP",1.32976307960367,"apadb"
2022-05-03 05:30:00,"GPP",0,"apadb"
2022-05-03 05:30:00,"ER",1.32976307960367,"apadb"
2022-05-03 05:30:00,"NEP",1.32976307960367,"apadb"
2022-05-03 06:30:00,"GPP",1038.22327003756,"apadb"
2022-05-03 06:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 06:30:00,"NEP",780.387582849125,"apadb"
2022-05-03 07:30:00,"GPP",-1147.22086395057,"apadb"
2022-05-03 07:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 07:30:00,"NEP",-1405.056551139,"apadb"
2022-05-03 08:30:00,"GPP",-684.728096438511,"apadb"
2022-05-03 08:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 08:30:00,"NEP",-942.563783626943,"apadb"
2022-05-03 09:30:00,"GPP",562.650792153815,"apadb"
2022-05-03 09:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 09:30:00,"NEP",304.815104965383,"apadb"
2022-05-03 10:30:00,"GPP",406.294139585888,"apadb"
2022-05-03 10:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 10:30:00,"NEP",148.458452397456,"apadb"
2022-05-03 11:30:00,"GPP",-218.840202843167,"apadb"
2022-05-03 11:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 11:30:00,"NEP",-476.675890031599,"apadb"
2022-05-03 12:30:00,"GPP",713.670921678312,"apadb"
2022-05-03 12:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 12:30:00,"NEP",455.83523448988,"apadb"
2022-05-03 13:30:00,"GPP",238.854503017184,"apadb"
2022-05-03 13:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 13:30:00,"NEP",-18.9811841712475,"apadb"
2022-05-03 14:30:00,"GPP",865.617575667652,"apadb"
2022-05-03 14:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 14:30:00,"NEP",607.78188847922,"apadb"
2022-05-03 15:30:00,"GPP",91.6713941483791,"apadb"
2022-05-03 15:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 15:30:00,"NEP",-166.164293040053,"apadb"
2022-05-03 16:30:00,"GPP",407.251900269366,"apadb"
2022-05-03 16:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 16:30:00,"NEP",149.416213080935,"apadb"
2022-05-03 17:30:00,"GPP",251.922463232296,"apadb"
2022-05-03 17:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 17:30:00,"NEP",-5.91322395613582,"apadb"
2022-05-03 18:30:00,"GPP",252.556574774517,"apadb"
2022-05-03 18:30:00,"ER",-257.835687188432,"apadb"
2022-05-03 18:30:00,"NEP",-5.27911241391479,"apadb"
