"Date","var","val","site"
2022-05-03 15:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 15:30:00,"NEP",1224.40308017965,"apapc"
2022-05-03 16:30:00,"GPP",351.056679442337,"apapc"
2022-05-03 16:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 16:30:00,"NEP",-175.856634567366,"apapc"
2022-05-03 17:30:00,"GPP",-49.9436024103167,"apapc"
2022-05-03 17:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 17:30:00,"NEP",-576.85691642002,"apapc"
2022-05-03 18:30:00,"GPP",342.861141797538,"apapc"
2022-05-03 18:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 18:30:00,"NEP",-184.052172212165,"apapc"
2022-05-03 19:30:00,"GPP",0,"apapc"
2022-05-03 19:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 19:30:00,"NEP",-526.913314009703,"apapc"
2022-05-03 20:30:00,"GPP",0,"apapc"
2022-05-03 20:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 20:30:00,"NEP",-526.913314009703,"apapc"
2022-05-03 21:30:00,"GPP",0,"apapc"
2022-05-03 21:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 21:30:00,"NEP",-526.913314009703,"apapc"
2022-05-03 22:30:00,"GPP",0,"apapc"
2022-05-03 22:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 22:30:00,"NEP",-526.913314009703,"apapc"
2022-05-03 23:30:00,"GPP",0,"apapc"
2022-05-03 23:30:00,"ER",-526.913314009703,"apapc"
2022-05-03 23:30:00,"NEP",-526.913314009703,"apapc"
2022-05-04 00:30:00,"GPP",0,"apapc"
2022-05-04 00:30:00,"ER",-526.913314009703,"apapc"
2022-05-04 00:30:00,"NEP",-526.913314009703,"apapc"
2022-05-04 01:30:00,"GPP",0,"apapc"
2022-05-04 01:30:00,"ER",-526.913314009703,"apapc"
2022-05-04 01:30:00,"NEP",-526.913314009703,"apapc"
2022-05-04 02:30:00,"GPP",0,"apapc"
2022-05-04 02:30:00,"ER",-526.913314009703,"apapc"
2022-05-04 02:30:00,"NEP",-526.913314009703,"apapc"
2022-05-04 03:30:00,"GPP",0,"apapc"
2022-05-04 03:30:00,"ER",-526.913314009703,"apapc"
2022-05-04 03:30:00,"NEP",-526.913314009703,"apapc"
2022-05-04 04:30:00,"GPP",0,"apapc"
2022-05-04 04:30:00,"ER",-526.913314009703,"apapc"
2022-05-04 04:30:00,"NEP",-526.913314009703,"apapc"
2022-05-04 05:30:00,"GPP",0,"apapc"
2022-05-04 05:30:00,"ER",-526.913314009703,"apapc"
2022-05-04 05:30:00,"NEP",-526.913314009703,"apapc"
2022-05-04 06:30:00,"GPP",1924.54130122879,"apapc"
2022-05-04 06:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 06:30:00,"NEP",1595.80747481345,"apapc"
2022-05-04 07:30:00,"GPP",723.37771207517,"apapc"
2022-05-04 07:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 07:30:00,"NEP",394.643885659838,"apapc"
2022-05-04 08:30:00,"GPP",-2079.69264228841,"apapc"
2022-05-04 08:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 08:30:00,"NEP",-2408.42646870374,"apapc"
2022-05-04 09:30:00,"GPP",4923.79309501285,"apapc"
2022-05-04 09:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 09:30:00,"NEP",4595.05926859752,"apapc"
2022-05-04 10:30:00,"GPP",1131.09083461352,"apapc"
2022-05-04 10:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 10:30:00,"NEP",802.357008198186,"apapc"
2022-05-04 11:30:00,"GPP",-66.8763660279297,"apapc"
2022-05-04 11:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 11:30:00,"NEP",-395.610192443262,"apapc"
2022-05-04 12:30:00,"GPP",1133.66135524626,"apapc"
2022-05-04 12:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 12:30:00,"NEP",804.927528830933,"apapc"
2022-05-04 13:30:00,"GPP",1339.77788234946,"apapc"
2022-05-04 13:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 13:30:00,"NEP",1011.04405593412,"apapc"
2022-05-04 14:30:00,"GPP",-851.115385849667,"apapc"
2022-05-04 14:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 14:30:00,"NEP",-1179.849212265,"apapc"
2022-05-04 15:30:00,"GPP",147.41936603293,"apapc"
2022-05-04 15:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 15:30:00,"NEP",-181.314460382402,"apapc"
2022-05-04 16:30:00,"GPP",1950.95089728437,"apapc"
2022-05-04 16:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 16:30:00,"NEP",1622.21707086904,"apapc"
2022-05-04 17:30:00,"GPP",2368.91903655939,"apapc"
2022-05-04 17:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 17:30:00,"NEP",2040.18521014406,"apapc"
2022-05-04 18:30:00,"GPP",361.721273214441,"apapc"
2022-05-04 18:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 18:30:00,"NEP",32.987446799109,"apapc"
2022-05-04 19:30:00,"GPP",0,"apapc"
2022-05-04 19:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 19:30:00,"NEP",-328.733826415332,"apapc"
2022-05-04 20:30:00,"GPP",0,"apapc"
2022-05-04 20:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 20:30:00,"NEP",-328.733826415332,"apapc"
2022-05-04 21:30:00,"GPP",0,"apapc"
2022-05-04 21:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 21:30:00,"NEP",-328.733826415332,"apapc"
2022-05-04 22:30:00,"GPP",0,"apapc"
2022-05-04 22:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 22:30:00,"NEP",-328.733826415332,"apapc"
2022-05-04 23:30:00,"GPP",0,"apapc"
2022-05-04 23:30:00,"ER",-328.733826415332,"apapc"
2022-05-04 23:30:00,"NEP",-328.733826415332,"apapc"
2022-05-05 00:30:00,"GPP",0,"apapc"
2022-05-05 00:30:00,"ER",-328.733826415332,"apapc"
2022-05-05 00:30:00,"NEP",-328.733826415332,"apapc"
2022-05-05 01:30:00,"GPP",0,"apapc"
2022-05-05 01:30:00,"ER",-328.733826415332,"apapc"
2022-05-05 01:30:00,"NEP",-328.733826415332,"apapc"
2022-05-05 02:30:00,"GPP",0,"apapc"
2022-05-05 02:30:00,"ER",-328.733826415332,"apapc"
2022-05-05 02:30:00,"NEP",-328.733826415332,"apapc"
2022-05-05 03:30:00,"GPP",0,"apapc"
2022-05-05 03:30:00,"ER",-328.733826415332,"apapc"
2022-05-05 03:30:00,"NEP",-328.733826415332,"apapc"
2022-05-05 04:30:00,"GPP",0,"apapc"
2022-05-05 04:30:00,"ER",-328.733826415332,"apapc"
2022-05-05 04:30:00,"NEP",-328.733826415332,"apapc"
2022-05-05 05:30:00,"GPP",0,"apapc"
2022-05-05 05:30:00,"ER",-328.733826415332,"apapc"
2022-05-05 05:30:00,"NEP",-328.733826415332,"apapc"
2022-05-05 06:30:00,"GPP",102.136224007177,"apapc"
2022-05-05 06:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 06:30:00,"NEP",0.57578343968548,"apapc"
2022-05-05 07:30:00,"GPP",102.422737043278,"apapc"
2022-05-05 07:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 07:30:00,"NEP",0.862296475786536,"apapc"
2022-05-05 08:30:00,"GPP",102.511003862207,"apapc"
2022-05-05 08:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 08:30:00,"NEP",0.950563294715195,"apapc"
2022-05-05 09:30:00,"GPP",103.13729025908,"apapc"
2022-05-05 09:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 09:30:00,"NEP",1.57684969158839,"apapc"
2022-05-05 10:30:00,"GPP",1305.62420324061,"apapc"
2022-05-05 10:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 10:30:00,"NEP",1204.06376267311,"apapc"
2022-05-05 11:30:00,"GPP",-889.794792800424,"apapc"
2022-05-05 11:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 11:30:00,"NEP",-991.355233367916,"apapc"
2022-05-05 12:30:00,"GPP",710.206246662897,"apapc"
2022-05-05 12:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 12:30:00,"NEP",608.645806095406,"apapc"
2022-05-05 13:30:00,"GPP",-80.3749825738976,"apapc"
2022-05-05 13:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 13:30:00,"NEP",-181.935423141389,"apapc"
2022-05-05 14:30:00,"GPP",-72.5972461841338,"apapc"
2022-05-05 14:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 14:30:00,"NEP",-174.157686751626,"apapc"
2022-05-05 15:30:00,"GPP",-2293.9023681614,"apapc"
2022-05-05 15:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 15:30:00,"NEP",-2395.46280872889,"apapc"
2022-05-05 16:30:00,"GPP",694.825220940469,"apapc"
2022-05-05 16:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 16:30:00,"NEP",593.264780372977,"apapc"
2022-05-05 17:30:00,"GPP",2913.9256725718,"apapc"
2022-05-05 17:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 17:30:00,"NEP",2812.36523200431,"apapc"
2022-05-05 18:30:00,"GPP",-482.845727014536,"apapc"
2022-05-05 18:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 18:30:00,"NEP",-584.406167582028,"apapc"
2022-05-05 19:30:00,"GPP",0,"apapc"
2022-05-05 19:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 19:30:00,"NEP",-101.560440567492,"apapc"
2022-05-05 20:30:00,"GPP",0,"apapc"
2022-05-05 20:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 20:30:00,"NEP",-101.560440567492,"apapc"
2022-05-05 21:30:00,"GPP",0,"apapc"
2022-05-05 21:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 21:30:00,"NEP",-101.560440567492,"apapc"
2022-05-05 22:30:00,"GPP",0,"apapc"
2022-05-05 22:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 22:30:00,"NEP",-101.560440567492,"apapc"
2022-05-05 23:30:00,"GPP",0,"apapc"
2022-05-05 23:30:00,"ER",-101.560440567492,"apapc"
2022-05-05 23:30:00,"NEP",-101.560440567492,"apapc"
2022-05-06 00:30:00,"GPP",0,"apapc"
2022-05-06 00:30:00,"ER",-101.560440567492,"apapc"
2022-05-06 00:30:00,"NEP",-101.560440567492,"apapc"
2022-05-06 01:30:00,"GPP",0,"apapc"
2022-05-06 01:30:00,"ER",-101.560440567492,"apapc"
2022-05-06 01:30:00,"NEP",-101.560440567492,"apapc"
2022-05-06 02:30:00,"GPP",0,"apapc"
2022-05-06 02:30:00,"ER",-101.560440567492,"apapc"
2022-05-06 02:30:00,"NEP",-101.560440567492,"apapc"
2022-05-06 03:30:00,"GPP",0,"apapc"
2022-05-06 03:30:00,"ER",-101.560440567492,"apapc"
